,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
203,3. After 2015,Walpole,"(17.3, 27.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,SE,"(30.0, 35.0]",SSE,SSE,"(7.0, 11.0]","(11.0, 15.8]","(66.0, 75.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
204,1. Before 2012,Darwin,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(9.12, 10.9]",E,"(50.0, 96.0]",E,SSE,"(20.0, 43.0]","(11.0, 15.8]","(54.0, 66.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(1.0, 5.0]","(-0.001, 1.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
205,3. After 2015,PerthAirport,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",W,"(41.0, 50.0]",SW,WSW,"(11.0, 15.0]","(26.0, 52.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(-0.001, 1.0]","(-0.001, 1.0]","(17.6, 22.5]","(19.1, 22.6]",No,No
206,3. After 2015,Moree,"(12.9, 17.3]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,SW,"(41.0, 50.0]",NNW,SW,"(11.0, 15.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(7.0, 8.0]","(14.9, 17.6]","(-2.901, 15.8]",Yes,Yes
207,3. After 2015,Sale,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,E,"(8.999, 30.0]",,E,"(-0.001, 7.0]","(15.8, 20.0]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]",-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
208,3. After 2015,Penrith,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(8.999, 30.0]",NW,NE,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,-999999999,"(17.6, 22.5]","(27.3, 40.6]",No,No
209,"2. After 2012, Before 2015",Bendigo,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,NW,"(35.0, 41.0]",NNW,N,"(7.0, 11.0]","(15.8, 20.0]","(86.0, 100.0]","(72.0, 100.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(7.0, 8.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,Yes
210,"2. After 2012, Before 2015",Cobar,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]",-999999999,E,"(41.0, 50.0]",ENE,ENE,"(20.0, 43.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(1.0, 5.0]","(6.0, 7.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
211,1. Before 2012,Nuriootpa,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,SW,"(41.0, 50.0]",N,SW,"(-0.001, 7.0]","(20.0, 26.0]","(10.999, 54.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
212,"2. After 2012, Before 2015",Moree,"(6.6, 10.0]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",SSE,"(8.999, 30.0]",NE,SSE,"(-0.001, 7.0]","(15.8, 20.0]","(54.0, 66.0]","(2.999, 33.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]","(-0.001, 1.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
213,1. Before 2012,Richmond,"(-6.801, 6.6]","(24.1, 28.9]","(-0.001, 1.72]","(8.0, 34.4]",-999999999,WNW,"(50.0, 96.0]",NE,WNW,"(-0.001, 7.0]","(20.0, 26.0]","(66.0, 75.0]","(2.999, 33.0]","(1011.86, 1015.9]","(987.599, 1009.58]",-999999999,-999999999,"(14.9, 17.6]","(27.3, 40.6]",No,No
214,"2. After 2012, Before 2015",Dartmoor,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(4.0, 5.8]","(6.68, 9.12]",WSW,"(35.0, 41.0]",NNW,SW,"(7.0, 11.0]","(15.8, 20.0]","(86.0, 100.0]","(58.0, 72.0]","(1011.86, 1015.9]","(1013.3, 1017.48]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",No,Yes
215,1. Before 2012,Moree,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",NNE,"(30.0, 35.0]",NE,N,"(15.0, 20.0]","(11.0, 15.8]","(54.0, 66.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(-0.001, 1.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
216,1. Before 2012,Cairns,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",NE,"(30.0, 35.0]",ESE,NE,"(15.0, 20.0]","(15.8, 20.0]","(54.0, 66.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(-0.001, 1.0]","(-0.001, 1.0]","(22.5, 32.9]","(22.6, 27.3]",No,No
217,3. After 2015,Woomera,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(4.0, 5.8]","(3.14, 6.68]",SSW,"(50.0, 96.0]",E,S,"(20.0, 43.0]","(26.0, 52.0]","(75.0, 86.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(6.0, 7.0]","(11.9, 14.9]","(15.8, 19.1]",Yes,Yes
218,3. After 2015,BadgerysCreek,"(6.6, 10.0]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,WSW,"(8.999, 30.0]",N,NNE,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(2.999, 33.0]",-999999999,-999999999,-999999999,-999999999,"(17.6, 22.5]","(27.3, 40.6]",No,No
219,"2. After 2012, Before 2015",SalmonGums,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,NE,"(8.999, 30.0]",NE,NE,"(11.0, 15.0]","(-0.001, 11.0]","(86.0, 100.0]","(2.999, 33.0]",-999999999,-999999999,-999999999,-999999999,"(11.9, 14.9]","(19.1, 22.6]",No,No
220,1. Before 2012,Newcastle,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,,-999999999,,SE,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(46.0, 58.0]",-999999999,-999999999,"(-0.001, 1.0]","(1.0, 4.0]","(17.6, 22.5]","(19.1, 22.6]",No,No
221,1. Before 2012,SalmonGums,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,N,"(8.999, 30.0]",NE,NE,"(11.0, 15.0]","(-0.001, 11.0]","(66.0, 75.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
222,3. After 2015,Mildura,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(10.9, 14.1]",WNW,"(30.0, 35.0]",ENE,WSW,"(7.0, 11.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(-0.001, 1.0]",-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
223,"2. After 2012, Before 2015",Dartmoor,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",SW,"(8.999, 30.0]",,SSW,"(-0.001, 7.0]","(11.0, 15.8]","(86.0, 100.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(14.9, 17.6]","(19.1, 22.6]",No,No
224,3. After 2015,NorahHead,"(12.9, 17.3]","(16.9, 20.58]","(1.72, 87.4]",-999999999,-999999999,N,"(8.999, 30.0]",WSW,SSW,"(7.0, 11.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",Yes,No
225,3. After 2015,Cairns,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(6.68, 9.12]",SE,"(30.0, 35.0]",SSE,SE,"(7.0, 11.0]","(15.8, 20.0]","(75.0, 86.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",No,Yes
226,1. Before 2012,MelbourneAirport,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]","(3.14, 6.68]",N,"(41.0, 50.0]",N,S,"(20.0, 43.0]","(15.8, 20.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1013.3, 1017.48]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(15.8, 19.1]",No,Yes
227,3. After 2015,Bendigo,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,SSE,"(35.0, 41.0]",S,SW,"(20.0, 43.0]","(15.8, 20.0]","(54.0, 66.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,"(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
228,1. Before 2012,Newcastle,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,,-999999999,NE,SE,"(-0.001, 7.0]","(26.0, 52.0]","(54.0, 66.0]","(72.0, 100.0]",-999999999,-999999999,"(-0.001, 1.0]","(-0.001, 1.0]","(22.5, 32.9]","(19.1, 22.6]",No,No
229,1. Before 2012,Witchcliffe,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,N,"(50.0, 96.0]",NNE,N,"(20.0, 43.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
230,1. Before 2012,Melbourne,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(5.8, 8.0]","(-0.001, 3.14]",SSE,"(30.0, 35.0]",S,SSE,"(-0.001, 7.0]","(15.8, 20.0]","(66.0, 75.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(7.0, 8.0]","(6.0, 7.0]","(14.9, 17.6]","(15.8, 19.1]",No,Yes
231,"2. After 2012, Before 2015",Hobart,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(6.68, 9.12]",NW,"(30.0, 35.0]",NNW,NNW,"(15.0, 20.0]","(11.0, 15.8]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(5.0, 7.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
232,1. Before 2012,Watsonia,"(12.9, 17.3]","(20.58, 24.1]","(1.72, 87.4]","(5.8, 8.0]","(3.14, 6.68]",NNW,"(50.0, 96.0]",N,N,"(-0.001, 7.0]","(20.0, 26.0]","(86.0, 100.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(19.1, 22.6]",Yes,Yes
233,3. After 2015,PerthAirport,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(10.9, 14.1]",W,"(35.0, 41.0]",E,WSW,"(-0.001, 7.0]","(20.0, 26.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(-0.001, 1.0]","(-0.001, 1.0]","(22.5, 32.9]","(22.6, 27.3]",No,No
234,"2. After 2012, Before 2015",Canberra,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]","(2.2, 4.0]",-999999999,ENE,"(8.999, 30.0]",SSE,NW,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(2.999, 33.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(-0.001, 1.0]",-999999999,"(-2.8009999999999997, 11.9]","(22.6, 27.3]",No,No
235,1. Before 2012,Richmond,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,ESE,"(30.0, 35.0]",,S,"(-0.001, 7.0]","(15.8, 20.0]","(75.0, 86.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(14.9, 17.6]","(22.6, 27.3]",No,No
236,"2. After 2012, Before 2015",CoffsHarbour,"(12.9, 17.3]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,,-999999999,,,-999999999,-999999999,"(75.0, 86.0]","(72.0, 100.0]",-999999999,-999999999,-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
237,"2. After 2012, Before 2015",Penrith,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,SW,"(8.999, 30.0]",SSW,SW,"(11.0, 15.0]","(-0.001, 11.0]","(66.0, 75.0]","(46.0, 58.0]",-999999999,-999999999,-999999999,-999999999,"(11.9, 14.9]","(-2.901, 15.8]",No,No
238,3. After 2015,Witchcliffe,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,SSE,"(35.0, 41.0]",SSW,S,"(20.0, 43.0]","(20.0, 26.0]","(10.999, 54.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1017.48, 1022.2]",-999999999,-999999999,"(17.6, 22.5]","(15.8, 19.1]",No,No
240,"2. After 2012, Before 2015",Wollongong,"(12.9, 17.3]","(20.58, 24.1]","(1.72, 87.4]",-999999999,-999999999,SE,"(35.0, 41.0]",SW,SSE,"(15.0, 20.0]","(11.0, 15.8]","(75.0, 86.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1022.2, 1034.4]","(7.0, 8.0]","(7.0, 8.0]","(14.9, 17.6]","(19.1, 22.6]",Yes,No
241,"2. After 2012, Before 2015",Canberra,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,"(6.68, 9.12]",S,"(41.0, 50.0]",NNE,S,"(-0.001, 7.0]","(20.0, 26.0]",-999999999,"(33.0, 46.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
242,"2. After 2012, Before 2015",MelbourneAirport,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]","(0.199, 2.2]","(-0.001, 3.14]",NNW,"(35.0, 41.0]",N,NNW,"(20.0, 43.0]","(20.0, 26.0]","(54.0, 66.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1009.58, 1013.3]","(5.0, 7.0]","(6.0, 7.0]","(11.9, 14.9]","(19.1, 22.6]",No,Yes
243,1. Before 2012,PearceRAAF,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,"(9.12, 10.9]",NNW,"(35.0, 41.0]",NNE,NNW,"(11.0, 15.0]","(15.8, 20.0]","(54.0, 66.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(-0.001, 1.0]","(1.0, 4.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
244,3. After 2015,MountGambier,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",WNW,"(50.0, 96.0]",NNW,WNW,"(15.0, 20.0]","(26.0, 52.0]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1017.48, 1022.2]","(5.0, 7.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
245,3. After 2015,Penrith,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]",-999999999,-999999999,NE,"(8.999, 30.0]",SSW,SSW,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]",-999999999,-999999999,-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",Yes,Yes
246,"2. After 2012, Before 2015",PerthAirport,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]","(2.2, 4.0]","(6.68, 9.12]",SSW,"(50.0, 96.0]",S,SSW,"(20.0, 43.0]","(20.0, 26.0]","(54.0, 66.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
247,3. After 2015,Canberra,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,ENE,"(30.0, 35.0]",ESE,NE,"(11.0, 15.0]","(-0.001, 11.0]","(54.0, 66.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]","(1.0, 4.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
248,1. Before 2012,NorahHead,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]",-999999999,-999999999,NNE,"(35.0, 41.0]",N,ENE,"(-0.001, 7.0]","(15.8, 20.0]","(75.0, 86.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(22.5, 32.9]","(22.6, 27.3]",Yes,No
249,"2. After 2012, Before 2015",SydneyAirport,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(5.8, 8.0]","(6.68, 9.12]",NE,"(30.0, 35.0]",NW,NE,"(7.0, 11.0]","(20.0, 26.0]","(54.0, 66.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]","(6.0, 7.0]","(11.9, 14.9]","(15.8, 19.1]",No,No
250,"2. After 2012, Before 2015",Adelaide,"(6.6, 10.0]","(24.1, 28.9]",-999999999,-999999999,"(9.12, 10.9]",WSW,"(41.0, 50.0]",NNE,N,"(11.0, 15.0]","(15.8, 20.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",,No
251,"2. After 2012, Before 2015",NorahHead,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,W,"(41.0, 50.0]",NNW,SW,"(11.0, 15.0]","(15.8, 20.0]","(54.0, 66.0]","(33.0, 46.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,No
252,1. Before 2012,Richmond,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(8.0, 34.4]",-999999999,W,"(50.0, 96.0]",E,NW,"(7.0, 11.0]","(15.8, 20.0]","(54.0, 66.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(17.6, 22.5]","(15.8, 19.1]",No,No
253,"2. After 2012, Before 2015",Wollongong,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,NE,"(41.0, 50.0]",N,NNE,"(-0.001, 7.0]","(26.0, 52.0]","(54.0, 66.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1017.48, 1022.2]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,No
254,3. After 2015,Woomera,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]",-999999999,SW,"(30.0, 35.0]",SE,SSE,"(11.0, 15.0]","(-0.001, 11.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(-0.001, 1.0]",-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
255,1. Before 2012,Dartmoor,"(-6.801, 6.6]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",SSW,"(35.0, 41.0]",SE,SSW,"(7.0, 11.0]","(26.0, 52.0]","(66.0, 75.0]","(33.0, 46.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(11.9, 14.9]","(19.1, 22.6]",No,No
256,1. Before 2012,GoldCoast,"(12.9, 17.3]","(20.58, 24.1]","(1.72, 87.4]",-999999999,-999999999,N,"(35.0, 41.0]",WNW,NNE,"(7.0, 11.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",Yes,Yes
257,1. Before 2012,NorahHead,"(17.3, 27.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(30.0, 35.0]",N,ENE,"(15.0, 20.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,Yes
258,1. Before 2012,Witchcliffe,"(10.0, 12.9]","(16.9, 20.58]","(1.72, 87.4]",-999999999,-999999999,W,"(50.0, 96.0]",W,WSW,"(15.0, 20.0]","(26.0, 52.0]","(66.0, 75.0]","(58.0, 72.0]","(993.799, 1011.86]","(1009.58, 1013.3]",-999999999,-999999999,"(11.9, 14.9]","(-2.901, 15.8]",Yes,Yes
259,1. Before 2012,Watsonia,"(6.6, 10.0]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",SSW,"(8.999, 30.0]",ENE,NW,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(1.0, 5.0]","(1.0, 4.0]","(14.9, 17.6]","(27.3, 40.6]",No,No
260,"2. After 2012, Before 2015",CoffsHarbour,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,,-999999999,,,-999999999,-999999999,"(75.0, 86.0]","(58.0, 72.0]",-999999999,-999999999,-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,No
261,1. Before 2012,NorfolkIsland,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,"(3.14, 6.68]",SSW,"(8.999, 30.0]",,SSE,-999999999,"(-0.001, 11.0]",-999999999,"(58.0, 72.0]",-999999999,"(1013.3, 1017.48]",-999999999,"(6.0, 7.0]",-999999999,"(22.6, 27.3]",No,No
262,3. After 2015,Witchcliffe,"(17.3, 27.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(50.0, 96.0]",NW,NNW,"(15.0, 20.0]","(26.0, 52.0]","(75.0, 86.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,Yes
263,1. Before 2012,GoldCoast,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,SE,"(50.0, 96.0]",SE,SE,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(22.5, 32.9]","(22.6, 27.3]",No,Yes
264,3. After 2015,Townsville,"(17.3, 27.6]","(28.9, 41.6]","(1.72, 87.4]","(8.0, 34.4]","(9.12, 10.9]",W,"(35.0, 41.0]",SE,NE,"(7.0, 11.0]","(15.8, 20.0]","(66.0, 75.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",Yes,No
265,"2. After 2012, Before 2015",Nuriootpa,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",WNW,"(50.0, 96.0]",WNW,,"(20.0, 43.0]",-999999999,"(75.0, 86.0]",-999999999,"(993.799, 1011.86]",-999999999,"(5.0, 7.0]",-999999999,"(-2.8009999999999997, 11.9]",-999999999,No,Yes
266,"2. After 2012, Before 2015",Penrith,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,W,"(8.999, 30.0]",,WNW,"(-0.001, 7.0]","(11.0, 15.8]","(75.0, 86.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
267,1. Before 2012,Walpole,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,WSW,"(50.0, 96.0]",W,W,"(20.0, 43.0]","(20.0, 26.0]","(86.0, 100.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
268,"2. After 2012, Before 2015",BadgerysCreek,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,WSW,"(8.999, 30.0]",SW,ESE,"(7.0, 11.0]","(-0.001, 11.0]","(66.0, 75.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
269,3. After 2015,Launceston,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,SE,"(35.0, 41.0]",ESE,ESE,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,"(4.0, 6.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
270,3. After 2015,Sydney,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(8.0, 34.4]","(10.9, 14.1]",ESE,"(35.0, 41.0]",W,ESE,"(15.0, 20.0]","(20.0, 26.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(1.0, 5.0]","(1.0, 4.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
271,3. After 2015,WaggaWagga,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]",-999999999,WNW,"(41.0, 50.0]",N,WNW,"(11.0, 15.0]","(26.0, 52.0]","(66.0, 75.0]","(46.0, 58.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(7.0, 8.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
