,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
404,1. Before 2012,Williamtown,16.1,37.8,0.0,5.6,11.0,NW,54.0,NNW,NW,17.0,31.0,73.0,16.0,1013.2,1007.8,2.0,5.0,23.3,37.6,No,No
405,"2. After 2012, Before 2015",Ballarat,5.7,16.4,0.0,-999999999.0,-999999999.0,WNW,39.0,NW,W,20.0,22.0,56.0,51.0,1018.6,1015.6,7.0,8.0,12.1,14.9,No,Yes
406,1. Before 2012,SydneyAirport,8.4,20.7,0.0,3.8,10.0,ENE,39.0,WNW,ENE,11.0,28.0,51.0,56.0,1022.7,1017.7,3.0,5.0,15.8,19.0,No,No
407,3. After 2015,Bendigo,4.3,16.4,0.0,-999999999.0,-999999999.0,SE,33.0,SSE,SSE,13.0,17.0,72.0,49.0,1028.5,1026.5,-999999999.0,8.0,12.0,15.4,No,No
408,"2. After 2012, Before 2015",Witchcliffe,7.5,25.6,0.0,-999999999.0,-999999999.0,ENE,44.0,ENE,E,19.0,20.0,44.0,28.0,1016.5,1010.5,-999999999.0,-999999999.0,18.1,24.3,No,No
409,3. After 2015,Sydney,20.2,20.4,0.6,10.6,0.0,SSE,35.0,SSE,S,20.0,17.0,84.0,88.0,1013.2,1013.3,8.0,8.0,20.4,19.7,No,Yes
410,"2. After 2012, Before 2015",Watsonia,12.9,23.9,2.8,2.4,6.3,N,50.0,NE,N,4.0,22.0,100.0,59.0,1007.9,1004.4,7.0,6.0,16.1,21.8,Yes,Yes
411,1. Before 2012,Walpole,14.1,25.7,0.0,-999999999.0,-999999999.0,ESE,43.0,E,SE,15.0,22.0,68.0,65.0,1021.6,1019.4,-999999999.0,-999999999.0,21.6,23.9,No,No
412,3. After 2015,BadgerysCreek,5.0,16.9,1.0,-999999999.0,-999999999.0,SW,33.0,SW,SW,17.0,19.0,58.0,43.0,1025.0,1024.7,-999999999.0,-999999999.0,11.5,16.4,No,No
413,"2. After 2012, Before 2015",Cobar,11.9,24.6,0.0,-999999999.0,-999999999.0,S,43.0,SSE,S,22.0,15.0,33.0,10.0,1023.6,1020.7,-999999999.0,-999999999.0,14.0,22.4,No,No
414,1. Before 2012,Moree,20.1,32.6,0.0,7.8,12.7,E,48.0,E,N,20.0,13.0,58.0,42.0,1015.1,1012.9,3.0,6.0,25.6,31.6,No,No
415,"2. After 2012, Before 2015",Mildura,3.4,15.1,1.0,6.0,-999999999.0,SSW,52.0,SW,S,17.0,11.0,79.0,78.0,1013.2,1013.8,7.0,7.0,6.9,9.3,No,Yes
416,1. Before 2012,Hobart,7.5,16.3,0.0,4.8,4.3,S,48.0,NNW,SSW,13.0,22.0,54.0,69.0,1019.4,1019.5,7.0,7.0,11.6,13.7,No,Yes
417,"2. After 2012, Before 2015",BadgerysCreek,11.6,18.8,0.0,-999999999.0,-999999999.0,SE,22.0,S,E,7.0,11.0,83.0,77.0,1021.1,1020.2,-999999999.0,-999999999.0,14.1,15.8,No,No
418,"2. After 2012, Before 2015",Mildura,8.7,26.5,0.2,9.6,12.0,SSE,31.0,SE,S,17.0,13.0,53.0,20.0,1017.9,1014.5,8.0,2.0,14.7,24.5,No,No
419,"2. After 2012, Before 2015",Richmond,11.0,18.9,0.6,0.4,-999999999.0,W,15.0,NNE,WSW,2.0,7.0,100.0,83.0,1031.8,1027.9,-999999999.0,-999999999.0,11.6,17.3,No,No
420,3. After 2015,Uluru,2.4,13.7,0.0,-999999999.0,-999999999.0,ESE,52.0,ESE,ESE,20.0,24.0,67.0,45.0,1030.1,1027.8,6.0,3.0,7.1,13.2,No,No
421,3. After 2015,SalmonGums,9.0,15.6,0.6,-999999999.0,-999999999.0,W,31.0,WNW,WNW,17.0,17.0,86.0,73.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,13.1,14.9,No,Yes
422,1. Before 2012,Sydney,11.0,17.4,6.2,2.4,2.7,NA,-999999999.0,W,WSW,17.0,4.0,92.0,88.0,1020.5,1020.4,7.0,7.0,12.8,14.1,Yes,Yes
423,"2. After 2012, Before 2015",CoffsHarbour,17.0,24.8,0.0,-999999999.0,-999999999.0,NA,-999999999.0,NA,NA,-999999999.0,-999999999.0,65.0,61.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,21.9,23.4,No,No
424,"2. After 2012, Before 2015",Nuriootpa,6.1,14.5,0.0,1.2,2.6,SE,41.0,S,SSE,15.0,28.0,63.0,44.0,1029.6,1028.1,7.0,5.0,11.2,13.8,No,Yes
425,1. Before 2012,Albury,8.8,23.8,0.0,-999999999.0,-999999999.0,E,28.0,SE,ENE,9.0,15.0,63.0,43.0,1022.5,1017.9,-999999999.0,-999999999.0,15.4,22.6,No,No
426,3. After 2015,Ballarat,6.4,8.1,0.0,-999999999.0,-999999999.0,N,46.0,N,N,24.0,26.0,100.0,98.0,1016.9,1013.0,8.0,7.0,6.5,7.6,No,Yes
427,3. After 2015,PearceRAAF,19.3,38.2,0.0,-999999999.0,12.0,WSW,50.0,S,S,7.0,35.0,63.0,24.0,1009.0,1006.5,-999999999.0,-999999999.0,28.0,34.7,No,No
428,"2. After 2012, Before 2015",Richmond,6.5,19.8,0.0,2.2,-999999999.0,SW,46.0,W,W,17.0,22.0,46.0,32.0,1012.6,1011.2,-999999999.0,-999999999.0,16.3,18.6,No,No
429,"2. After 2012, Before 2015",Canberra,5.1,22.1,0.0,-999999999.0,-999999999.0,NW,30.0,NW,NNW,9.0,19.0,68.0,50.0,1029.3,1026.5,8.0,-999999999.0,15.9,19.7,No,No
430,1. Before 2012,Cobar,15.1,26.7,0.0,4.2,11.8,NW,44.0,NW,WNW,15.0,22.0,55.0,27.0,1011.5,1011.6,1.0,1.0,19.6,25.8,No,No
431,3. After 2015,PearceRAAF,4.9,24.1,0.0,-999999999.0,8.0,W,43.0,NW,NW,20.0,31.0,53.0,65.0,1011.7,1009.2,3.0,8.0,18.4,19.3,No,No
432,"2. After 2012, Before 2015",Ballarat,12.4,17.0,0.0,-999999999.0,-999999999.0,N,37.0,SSW,W,15.0,24.0,98.0,54.0,1015.7,1016.4,8.0,1.0,12.4,15.8,No,No
433,3. After 2015,Uluru,17.3,32.9,0.0,-999999999.0,-999999999.0,E,48.0,E,ENE,28.0,22.0,22.0,12.0,1016.7,1013.0,-999999999.0,-999999999.0,25.2,31.7,No,No
434,1. Before 2012,Hobart,7.9,16.6,5.8,3.6,10.4,NW,59.0,N,NW,22.0,22.0,59.0,31.0,1001.6,1003.4,5.0,4.0,12.0,14.8,Yes,No
435,1. Before 2012,MountGinini,3.6,11.1,-999999999.0,-999999999.0,-999999999.0,NA,-999999999.0,NA,NA,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,NA,No
436,3. After 2015,Cobar,6.1,16.3,0.0,-999999999.0,-999999999.0,SW,20.0,SE,SSW,9.0,13.0,78.0,55.0,1028.3,1025.9,6.0,5.0,9.5,15.5,No,No
437,1. Before 2012,Wollongong,16.4,20.8,0.0,-999999999.0,-999999999.0,S,43.0,SW,SE,13.0,11.0,78.0,75.0,1026.7,1024.1,8.0,8.0,17.1,19.3,No,No
438,"2. After 2012, Before 2015",Cairns,22.4,26.5,5.0,4.0,2.0,SSE,46.0,S,SSE,24.0,22.0,84.0,89.0,1015.8,1013.0,5.0,7.0,24.5,24.7,Yes,Yes
439,"2. After 2012, Before 2015",GoldCoast,21.6,28.9,2.2,-999999999.0,-999999999.0,SE,33.0,SSE,SE,24.0,20.0,74.0,68.0,1014.3,1011.7,-999999999.0,-999999999.0,25.8,27.5,Yes,Yes
440,"2. After 2012, Before 2015",CoffsHarbour,13.1,24.2,0.8,1.8,4.1,NNW,35.0,WNW,N,2.0,17.0,94.0,65.0,1021.5,1017.0,7.0,7.0,16.1,21.7,No,No
441,"2. After 2012, Before 2015",Cobar,17.6,30.9,0.0,34.4,-999999999.0,NE,28.0,ENE,ESE,19.0,6.0,64.0,31.0,1017.1,1014.5,7.0,7.0,21.9,29.4,No,No
442,"2. After 2012, Before 2015",Tuggeranong,10.4,18.0,0.0,-999999999.0,-999999999.0,N,22.0,NNE,N,2.0,11.0,93.0,77.0,1013.5,1011.6,-999999999.0,-999999999.0,14.9,16.5,No,No
443,3. After 2015,Albury,2.9,11.9,4.4,-999999999.0,-999999999.0,SW,19.0,SSW,WSW,6.0,11.0,90.0,67.0,1020.1,1017.3,8.0,-999999999.0,5.8,10.5,Yes,No
444,"2. After 2012, Before 2015",WaggaWagga,-0.4,12.1,0.0,0.6,5.3,E,17.0,E,NW,9.0,2.0,100.0,58.0,1031.3,1028.2,6.0,7.0,1.3,11.4,No,No
445,"2. After 2012, Before 2015",Cobar,14.6,22.0,0.4,4.8,-999999999.0,S,31.0,SSW,S,11.0,11.0,70.0,46.0,1015.8,1014.8,7.0,7.0,15.9,19.8,No,No
446,3. After 2015,Uluru,8.3,22.9,0.0,-999999999.0,-999999999.0,E,31.0,E,SE,19.0,15.0,49.0,25.0,1024.1,1020.4,-999999999.0,-999999999.0,14.2,21.9,No,No
447,3. After 2015,PearceRAAF,8.0,18.8,0.0,-999999999.0,9.6,ENE,48.0,ENE,ENE,33.0,20.0,70.0,48.0,1024.8,1019.4,-999999999.0,-999999999.0,11.4,18.5,No,No
448,"2. After 2012, Before 2015",Canberra,5.8,32.1,0.0,-999999999.0,-999999999.0,NNW,43.0,S,NW,2.0,30.0,56.0,27.0,1017.8,1013.6,-999999999.0,-999999999.0,17.4,30.9,No,Yes
450,1. Before 2012,MelbourneAirport,8.3,19.7,0.0,2.4,0.7,N,41.0,N,NW,24.0,22.0,78.0,57.0,1021.1,1018.5,7.0,7.0,12.8,19.1,No,Yes
451,"2. After 2012, Before 2015",Richmond,7.9,20.7,0.6,-999999999.0,-999999999.0,ESE,20.0,SE,NE,2.0,4.0,97.0,48.0,1030.1,1025.7,8.0,-999999999.0,12.4,20.5,No,No
452,3. After 2015,CoffsHarbour,14.7,22.8,9.8,-999999999.0,-999999999.0,N,39.0,NW,S,22.0,28.0,74.0,82.0,1012.6,1011.8,-999999999.0,8.0,19.4,19.1,Yes,Yes
453,1. Before 2012,Perth,8.7,19.0,2.8,2.4,8.0,SSW,31.0,E,SSW,6.0,13.0,72.0,53.0,1021.4,1020.5,1.0,7.0,14.3,16.7,Yes,No
454,"2. After 2012, Before 2015",Townsville,10.2,26.7,0.0,6.6,10.3,ESE,43.0,SSE,NE,9.0,20.0,48.0,43.0,1020.0,1016.8,0.0,1.0,21.2,25.6,No,No
455,1. Before 2012,Albury,5.7,17.5,0.0,-999999999.0,-999999999.0,W,20.0,S,WNW,2.0,6.0,89.0,56.0,1024.7,1021.7,8.0,6.0,10.2,16.8,No,No
456,1. Before 2012,Darwin,25.6,30.8,0.0,4.2,2.4,SW,52.0,ESE,SE,11.0,19.0,78.0,98.0,1007.7,1005.9,7.0,7.0,30.4,25.0,No,Yes
457,3. After 2015,Albury,16.5,37.1,0.0,-999999999.0,-999999999.0,SSE,26.0,SE,W,9.0,9.0,46.0,19.0,1015.6,1011.5,-999999999.0,-999999999.0,26.1,35.4,No,No
459,"2. After 2012, Before 2015",Nuriootpa,14.7,16.8,11.4,5.2,0.0,SE,61.0,SE,SE,24.0,33.0,94.0,92.0,1011.7,1009.0,8.0,8.0,14.8,13.5,Yes,Yes
460,3. After 2015,Newcastle,-999999999.0,25.2,0.0,-999999999.0,-999999999.0,NA,-999999999.0,NA,NA,0.0,-999999999.0,53.0,-999999999.0,-999999999.0,-999999999.0,3.0,-999999999.0,17.5,-999999999.0,No,No
461,3. After 2015,Uluru,18.0,34.6,0.0,-999999999.0,-999999999.0,SW,39.0,E,SW,2.0,17.0,64.0,32.0,1006.7,1003.1,-999999999.0,1.0,24.6,33.2,No,No
462,1. Before 2012,PerthAirport,5.9,22.9,0.0,4.2,9.3,SSW,43.0,ENE,SSW,6.0,30.0,81.0,57.0,1017.1,1015.5,2.0,3.0,15.0,21.1,No,No
463,3. After 2015,Nuriootpa,11.4,28.8,0.0,8.0,12.5,SE,31.0,E,ESE,15.0,11.0,64.0,28.0,1019.2,1016.1,2.0,-999999999.0,16.0,26.9,No,No
464,3. After 2015,Sale,5.3,16.8,0.0,-999999999.0,-999999999.0,W,48.0,W,W,22.0,30.0,81.0,69.0,1000.3,999.2,8.0,8.0,11.0,15.0,No,No
465,1. Before 2012,Wollongong,19.4,23.7,0.0,-999999999.0,-999999999.0,S,39.0,S,SE,20.0,15.0,72.0,63.0,1019.1,1018.1,8.0,7.0,20.4,23.0,No,No
466,"2. After 2012, Before 2015",Sydney,21.6,27.0,1.0,8.4,8.5,ESE,30.0,ESE,E,4.0,24.0,73.0,73.0,1016.5,1013.7,4.0,5.0,24.2,24.0,No,No
467,1. Before 2012,Walpole,12.0,20.1,0.0,-999999999.0,-999999999.0,SSW,24.0,S,SSE,7.0,13.0,73.0,71.0,1019.0,1015.3,-999999999.0,-999999999.0,16.4,18.1,No,No
468,"2. After 2012, Before 2015",Launceston,12.0,23.6,0.0,-999999999.0,-999999999.0,SSE,30.0,SE,N,7.0,11.0,56.0,38.0,1022.4,1020.8,-999999999.0,-999999999.0,15.0,21.9,No,No
469,1. Before 2012,WaggaWagga,1.9,20.1,0.0,5.8,11.8,ENE,39.0,E,E,13.0,15.0,47.0,39.0,1029.3,1025.0,1.0,5.0,11.4,18.0,No,No
470,3. After 2015,Williamtown,19.6,35.5,0.0,-999999999.0,-999999999.0,SSE,31.0,NW,ESE,13.0,22.0,74.0,51.0,1011.7,1008.4,5.0,2.0,25.1,31.1,No,No
471,1. Before 2012,Brisbane,22.1,29.9,0.0,8.0,12.2,ENE,30.0,NNE,NE,9.0,13.0,51.0,58.0,1016.5,1013.3,2.0,1.0,27.1,27.3,No,No
472,1. Before 2012,Mildura,12.6,26.1,3.4,2.4,9.9,NW,70.0,NNE,N,11.0,11.0,91.0,35.0,1010.7,1006.6,1.0,5.0,16.0,24.9,Yes,Yes
473,1. Before 2012,WaggaWagga,5.2,19.4,0.0,3.0,10.3,SE,15.0,E,WNW,9.0,6.0,79.0,32.0,1026.3,1022.6,1.0,2.0,11.4,18.9,No,No
474,"2. After 2012, Before 2015",Wollongong,12.4,16.5,0.8,-999999999.0,-999999999.0,SSW,61.0,SSW,SW,39.0,24.0,77.0,88.0,1024.9,1022.7,8.0,8.0,14.1,14.3,No,No
475,3. After 2015,Woomera,18.5,40.1,0.0,13.4,-999999999.0,W,74.0,NE,WSW,39.0,41.0,60.0,15.0,1000.3,997.0,2.0,-999999999.0,26.0,38.7,No,No
476,3. After 2015,MountGambier,16.0,23.2,0.0,5.2,6.1,W,59.0,WNW,W,31.0,43.0,57.0,47.0,1002.8,1006.7,7.0,6.0,22.9,20.8,No,No
477,"2. After 2012, Before 2015",Perth,14.2,21.4,0.0,7.0,2.0,ESE,41.0,ESE,E,17.0,17.0,58.0,51.0,1017.6,1015.6,7.0,5.0,15.7,20.5,No,No
478,3. After 2015,BadgerysCreek,16.6,22.9,0.0,-999999999.0,-999999999.0,S,33.0,SW,E,2.0,13.0,70.0,70.0,1015.6,1016.7,-999999999.0,-999999999.0,20.7,19.8,No,No
479,"2. After 2012, Before 2015",Nuriootpa,3.1,13.6,3.4,-999999999.0,2.7,ESE,17.0,NNE,E,7.0,4.0,100.0,69.0,1032.4,1031.2,2.0,6.0,7.5,12.9,Yes,No
480,"2. After 2012, Before 2015",Witchcliffe,11.1,28.2,0.0,-999999999.0,-999999999.0,S,43.0,SE,SSE,17.0,26.0,64.0,46.0,1020.7,1016.0,-999999999.0,-999999999.0,17.9,26.2,No,No
481,"2. After 2012, Before 2015",Bendigo,3.3,12.5,0.0,-999999999.0,-999999999.0,WNW,43.0,WNW,WNW,15.0,22.0,69.0,69.0,1033.4,1030.7,8.0,8.0,10.7,11.6,No,No
482,3. After 2015,BadgerysCreek,5.5,20.7,0.2,-999999999.0,-999999999.0,SE,22.0,NA,E,0.0,11.0,100.0,53.0,1025.4,1023.7,-999999999.0,-999999999.0,10.4,19.9,No,No
483,3. After 2015,MountGinini,12.2,19.9,0.0,-999999999.0,-999999999.0,W,43.0,W,W,19.0,13.0,72.0,62.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,15.5,19.1,No,No
484,1. Before 2012,Hobart,5.0,18.7,0.0,3.8,9.1,NA,-999999999.0,NNW,NNE,15.0,20.0,49.0,42.0,1014.4,1007.9,2.0,6.0,12.3,17.6,No,No
485,"2. After 2012, Before 2015",Mildura,8.9,28.3,0.0,8.0,11.9,NE,52.0,NNE,NNE,37.0,28.0,18.0,4.0,1023.0,1018.7,6.0,5.0,17.4,26.2,No,No
486,1. Before 2012,Woomera,20.7,21.1,0.2,13.0,1.2,E,44.0,ESE,ESE,26.0,33.0,63.0,81.0,1013.0,1009.6,7.0,8.0,21.0,19.4,No,Yes
487,1. Before 2012,PearceRAAF,17.1,34.5,0.0,-999999999.0,11.7,E,35.0,NE,ENE,15.0,13.0,34.0,13.0,1023.7,1019.5,0.0,0.0,21.6,33.0,No,No
488,1. Before 2012,NorfolkIsland,15.8,22.8,0.6,3.2,8.2,E,43.0,E,E,20.0,26.0,70.0,67.0,1021.6,1019.1,6.0,4.0,20.8,21.2,No,No
490,1. Before 2012,Mildura,23.1,36.5,0.0,11.8,4.7,W,57.0,NW,WSW,19.0,37.0,22.0,46.0,1007.8,1010.8,3.0,8.0,32.8,27.6,No,Yes
491,1. Before 2012,AliceSprings,4.9,25.4,0.0,4.0,8.2,NW,31.0,N,NW,11.0,19.0,27.0,18.0,1016.3,1012.6,2.0,3.0,16.0,24.7,No,No
492,"2. After 2012, Before 2015",MountGinini,-2.7,2.5,0.8,-999999999.0,-999999999.0,SW,48.0,SW,SW,22.0,20.0,-999999999.0,91.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,0.7,No,No
493,1. Before 2012,Adelaide,8.4,13.0,1.2,1.0,1.8,WSW,69.0,N,WSW,17.0,24.0,78.0,66.0,1013.0,1011.1,-999999999.0,-999999999.0,10.2,12.5,Yes,Yes
494,1. Before 2012,Mildura,11.8,20.7,0.0,5.6,3.0,WSW,57.0,NNW,SW,19.0,28.0,35.0,53.0,1005.9,1000.8,7.0,7.0,18.6,16.9,No,Yes
495,3. After 2015,Penrith,18.7,31.0,0.0,-999999999.0,-999999999.0,ESE,28.0,S,W,4.0,7.0,78.0,41.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,22.8,29.8,No,No
496,1. Before 2012,Watsonia,3.3,16.5,0.2,1.0,6.4,NNE,13.0,NE,SSE,6.0,6.0,100.0,68.0,1021.4,1018.8,1.0,6.0,6.7,16.3,No,No
497,3. After 2015,Woomera,17.4,36.0,0.0,-999999999.0,-999999999.0,NNE,39.0,ENE,N,26.0,15.0,23.0,30.0,1018.5,1014.2,-999999999.0,-999999999.0,27.3,34.7,No,No
498,"2. After 2012, Before 2015",Walpole,9.1,21.0,0.0,-999999999.0,-999999999.0,SSW,30.0,NNE,S,6.0,11.0,70.0,69.0,1019.4,1016.1,-999999999.0,-999999999.0,16.0,18.7,No,No
499,"2. After 2012, Before 2015",MelbourneAirport,10.0,16.3,2.6,1.0,0.2,WSW,31.0,WSW,WSW,19.0,13.0,97.0,72.0,1018.1,1017.7,8.0,7.0,12.4,16.2,Yes,No
